customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
C04392,Female,0,No,No,39,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,74.72,No,2959.63
C04393,Female,0,Yes,No,23,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Mailed check,56.33,No,1314.7
C04394,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,53.67,No,2228.58
C04395,Male,0,Yes,No,27,Yes,No,DSL,No,No,Two year,No,Credit card,90.26,No,2486.31
C04396,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,68.83,Yes,3471.01
C04397,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer,25.8,No,562.92
C04398,Male,0,No,No,7,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.87,Yes,792.45
C04399,Male,0,No,No,13,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,108.7,Yes,1450.04
C04400,Female,1,No,Yes,44,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,60.96,No,2700.5
C04401,Male,0,No,No,37,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.39,Yes,719.84
C04402,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Mailed check,24.09,Yes,792.52
C04403,Male,0,No,No,61,Yes,No phone service,No,No,Yes,One year,No,Credit card,67.65,No,4150.75
C04404,Female,0,No,No,66,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,26.22,No,1756.46
C04405,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Credit card,62.77,No,3784.3
C04406,Male,0,Yes,No,12,Yes,No,DSL,No,No internet service,Two year,No,Credit card,37.16,No,491.93
C04407,Female,0,Yes,No,46,No,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,99.05,No,4565.53
C04408,Female,0,Yes,No,53,Yes,No,Fiber optic,No internet service,Yes,One year,No,Credit card,55.12,No,2940.9
C04409,Female,0,No,No,70,No,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer,56.23,No,3955.07
C04410,Female,0,Yes,No,51,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Bank transfer,20.52,No,1071.66
C04411,Female,1,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,84.03,Yes,6014.59
C04412,Male,0,Yes,Yes,24,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,96.12,No,2316.89
C04413,Female,0,Yes,Yes,22,Yes,No phone service,DSL,No,Yes,Two year,No,Mailed check,44.61,No,1013.17
C04414,Female,0,Yes,No,29,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Bank transfer,80.3,No,2356.59
C04415,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,83.34,Yes,846.52
C04416,Male,1,No,No,34,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,81.6,Yes,2795.07
C04417,Female,1,No,No,26,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,88.53,Yes,2322.89
C04418,Male,0,No,No,66,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Credit card,97.28,No,6432.06
C04419,Male,0,Yes,No,46,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,94.56,Yes,4373.98
C04420,Female,0,Yes,No,49,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.98,No,3732.31
C04421,Male,0,No,No,7,No,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,112.83,Yes,800.13
C04422,Male,0,No,Yes,54,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,96.83,No,5271.27
C04423,Female,1,No,No,41,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Credit card,107.98,No,4473.87
C04424,Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer,69.29,No,4592.62
C04425,Male,1,Yes,No,19,No,No phone service,DSL,No,Yes,Month-to-month,Yes,Bank transfer,88.75,Yes,1686.77
C04426,Male,0,No,No,44,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,105.17,No,4671.99
C04427,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card,72.52,Yes,2505.24
C04428,Male,0,Yes,No,19,Yes,No phone service,No,No internet service,Yes,Two year,Yes,Electronic check,106.28,No,2040.12
C04429,Male,0,Yes,No,23,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,91.25,Yes,2129.72
C04430,Male,0,No,No,56,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,94.13,No,5316.98
C04431,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Mailed check,111.66,No,6079.02
C04432,Male,0,No,Yes,8,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Credit card,51.36,Yes,434.18
C04433,Male,0,Yes,No,15,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Credit card,78.06,No,1194.36
C04434,Female,1,Yes,Yes,54,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,45.54,No,2502.72
C04435,Male,1,No,No,71,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,71.45,Yes,5110.24
C04436,Male,1,Yes,No,57,No,No,DSL,Yes,No internet service,One year,Yes,Bank transfer,62.81,No,3619.98
C04437,Female,0,No,No,63,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer,64.2,Yes,4075.55
C04438,Female,0,Yes,No,48,Yes,No,DSL,No internet service,No,One year,No,Electronic check,39.07,No,1893.61
C04439,Female,0,Yes,No,28,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Mailed check,81.18,No,2282.58
C04440,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,98.35,Yes,637.74
C04441,Male,1,Yes,Yes,68,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,45.13,No,3076.44
C04442,Male,1,Yes,No,1,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,30.52,No,52.9
C04443,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,43.79,Yes,1425.17
C04444,Female,0,Yes,Yes,47,No,Yes,DSL,No,Yes,One year,No,Bank transfer,94.28,No,4475.69
C04445,Male,0,No,Yes,36,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Electronic check,24.4,No,913.9
C04446,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,80.4,No,2343.63
C04447,Male,1,Yes,No,40,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,100.8,No,4042.02
C04448,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,98.97,Yes,344.27
C04449,Male,0,No,No,38,No,No phone service,No,Yes,No internet service,Two year,No,Credit card,117.74,No,4476.3
C04450,Female,0,No,Yes,23,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,97.79,No,2293.91
C04451,Female,0,No,No,49,Yes,No,DSL,No internet service,No internet service,Two year,Yes,Credit card,31.62,No,1560.28
C04452,Male,0,Yes,Yes,36,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Bank transfer,53.06,No,1914.66
C04453,Female,1,Yes,No,52,Yes,No phone service,No,No,No,Two year,Yes,Electronic check,39.92,No,2090.04
C04454,Male,0,No,No,24,Yes,No phone service,No,No,No internet service,Month-to-month,Yes,Electronic check,56.01,No,1371.85
C04455,Male,0,Yes,No,30,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,82.33,Yes,2512.93
C04456,Male,0,No,No,37,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,47.27,Yes,1782.82
C04457,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card,31.01,No,1806.23
C04458,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,90.13,No,4732.45
C04459,Female,0,Yes,No,49,Yes,Yes,No,No,No internet service,Two year,No,Electronic check,29.84,No,1462.43
C04460,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Bank transfer,113.74,Yes,373.77
C04461,Male,0,Yes,No,51,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,80.48,No,4123.75
C04462,Female,0,No,No,30,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Bank transfer,95.21,No,2886.94
C04463,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,101.25,No,1318.89
C04464,Female,0,Yes,No,0,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Electronic check,82.94,Yes,7.52
C04465,Female,0,Yes,No,42,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.9,No,3769.7
C04466,Female,0,Yes,No,58,Yes,No,DSL,Yes,No,Two year,Yes,Electronic check,97.83,No,5718.21
C04467,Female,0,Yes,No,60,Yes,No phone service,DSL,No internet service,No,Two year,Yes,Bank transfer,63.86,No,3856.48
C04468,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,18.28,No,740.89
C04469,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,115.67,Yes,2003.23
C04470,Female,1,No,Yes,59,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,42.51,No,2510.66
C04471,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,33.12,Yes,2288.61
C04472,Male,0,Yes,No,58,No,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,110.84,Yes,6469.15
C04473,Female,1,No,No,41,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,72.66,No,2982.11
C04474,Male,0,Yes,No,35,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,45.84,Yes,1624.57
C04475,Male,0,Yes,No,39,Yes,Yes,DSL,No,No internet service,One year,Yes,Mailed check,112.11,No,4378.41
C04476,Male,0,No,Yes,29,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,104.39,No,3068.33
C04477,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,One year,Yes,Credit card,64.04,No,681.42
C04478,Male,0,No,Yes,24,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,114.57,No,2795.8
C04479,Female,0,No,No,44,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,27.42,No,1213.09
C04480,Male,0,No,No,50,Yes,No,DSL,No internet service,No internet service,One year,Yes,Bank transfer,112.7,No,5671.0
C04481,Female,1,Yes,No,42,Yes,No phone service,DSL,No,No,One year,Yes,Credit card,64.5,No,2753.45
C04482,Female,0,Yes,No,65,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Mailed check,64.6,Yes,4221.02
C04483,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,63.79,Yes,2950.75
C04484,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer,61.48,No,1449.76
C04485,Male,0,No,No,36,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,72.28,No,2622.41
C04486,Female,0,Yes,Yes,55,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,118.51,No,6540.32
C04487,Female,0,No,No,45,Yes,No phone service,Fiber optic,No internet service,No,Two year,Yes,Credit card,19.46,No,911.8
C04488,Female,0,Yes,Yes,27,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Bank transfer,68.51,No,1872.4
C04489,Male,0,No,No,51,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card,46.65,No,2420.36
C04490,Male,1,Yes,No,14,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,35.32,No,529.74
C04491,Male,0,No,No,44,No,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,111.43,No,4950.26
C04492,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,56.83,Yes,3266.26
C04493,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card,73.19,Yes,4863.46
C04494,Female,0,Yes,No,72,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Mailed check,111.97,No,8064.8
C04495,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer,66.42,No,4754.46
C04496,Male,0,No,Yes,72,Yes,No phone service,No,Yes,No internet service,Two year,No,Mailed check,47.11,No,3423.03
C04497,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No internet service,One year,No,Electronic check,27.78,No,1135.24
C04498,Male,0,Yes,No,64,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,78.43,Yes,5068.12
C04499,Male,0,Yes,Yes,39,Yes,No,No,No,Yes,Two year,Yes,Credit card,110.07,No,4312.5
C04500,Male,0,Yes,No,4,Yes,No phone service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,26.16,No,111.41
C04501,Male,0,No,No,27,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card,63.04,No,1716.04
C04502,Male,0,Yes,No,37,Yes,No,DSL,No,No internet service,Month-to-month,No,Bank transfer,85.13,No,3195.35
C04503,Male,0,Yes,Yes,17,Yes,No,DSL,No internet service,No,Two year,Yes,Bank transfer,28.17,No,489.37
C04504,Female,0,No,Yes,36,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Electronic check,25.95,Yes,982.49
C04505,Male,0,Yes,Yes,26,Yes,Yes,DSL,No internet service,No internet service,Two year,Yes,Mailed check,38.65,No,1038.87
C04506,Male,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Credit card,31.26,No,760.33
C04507,Female,0,Yes,No,68,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,56.16,Yes,3822.2
C04508,Female,0,No,No,26,Yes,Yes,No,No,No internet service,One year,Yes,Credit card,59.43,No,1568.82
C04509,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card,63.73,Yes,3402.82
C04510,Male,0,No,Yes,6,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,67.6,No,423.04
C04511,Female,0,No,Yes,26,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Bank transfer,23.88,Yes,623.15
C04512,Male,1,No,No,58,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer,84.96,No,4973.91
C04513,Male,1,Yes,Yes,71,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,92.11,No,6569.74
C04514,Male,0,No,No,30,Yes,No,No,No,Yes,One year,Yes,Mailed check,31.86,No,980.02
C04515,Female,0,Yes,No,67,No,No,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,40.92,No,2759.48
C04516,Female,0,No,Yes,3,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,46.34,Yes,172.86
C04517,Female,0,No,No,17,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,60.03,Yes,1046.92
C04518,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Credit card,58.56,No,3673.11
C04519,Female,0,Yes,No,51,Yes,Yes,DSL,No,No internet service,One year,Yes,Bank transfer,38.77,No,2005.11
C04520,Male,1,Yes,No,62,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,25.42,Yes,1602.13
C04521,Male,1,No,Yes,44,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,47.34,No,2092.88
C04522,Male,0,No,No,11,Yes,No phone service,No,No internet service,No internet service,One year,Yes,Electronic check,96.7,Yes,1067.39
C04523,Male,0,No,No,7,Yes,No phone service,Fiber optic,No internet service,No,One year,No,Electronic check,23.89,Yes,177.79
C04524,Female,0,No,No,21,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,54.98,Yes,1162.65
C04525,Female,0,No,Yes,40,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,37.47,Yes,1534.99
C04526,Male,0,No,No,40,Yes,No phone service,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,89.96,No,3611.19
C04527,Female,0,No,No,56,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,51.48,No,2916.67
C04528,Female,0,No,No,31,Yes,No phone service,DSL,No,No internet service,Two year,Yes,Credit card,58.13,No,1831.11
C04529,Male,0,Yes,No,54,Yes,Yes,DSL,No internet service,No,Two year,Yes,Bank transfer,110.63,No,5986.56
C04530,Male,0,No,No,5,Yes,No,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,79.73,No,429.26
C04531,Female,1,Yes,No,38,No,No phone service,No,No,Yes,Month-to-month,Yes,Mailed check,101.21,Yes,3880.77
C04532,Female,0,No,No,8,No,No,No,No internet service,No,Month-to-month,No,Bank transfer,87.18,No,698.36
C04533,Male,0,Yes,Yes,31,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card,114.96,Yes,3591.68
C04534,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Electronic check,75.73,No,2689.16
C04535,Male,0,No,No,15,Yes,No phone service,DSL,No,Yes,Two year,Yes,Electronic check,43.24,No,654.3
C04536,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,88.13,No,989.03
C04537,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,100.85,Yes,4048.78
C04538,Male,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,115.73,No,7670.08
C04539,Female,0,No,No,57,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.39,No,4620.31
C04540,Female,0,No,Yes,8,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Credit card,101.02,Yes,856.39
C04541,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,89.77,No,1461.2
C04542,Female,1,No,No,4,Yes,No,DSL,Yes,Yes,Two year,No,Electronic check,96.28,No,421.04
C04543,Female,0,Yes,No,25,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card,78.37,No,1985.44
C04544,Male,0,No,No,0,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,47.4,No,17.93
C04545,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,26.85,Yes,10.23
C04546,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Credit card,90.71,No,3128.54
C04547,Female,0,Yes,No,8,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,101.78,No,843.46
C04548,Female,0,Yes,Yes,37,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,95.89,No,3579.96
C04549,Female,0,No,No,3,No,No phone service,No,No,No,Month-to-month,Yes,Electronic check,22.0,Yes,96.85
C04550,Female,0,No,No,51,Yes,No phone service,DSL,No,No,Two year,Yes,Mailed check,23.55,No,1212.91
C04551,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,28.42,No,527.71
C04552,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,101.27,Yes,447.32
C04553,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,79.67,No,3766.94
C04554,Male,0,Yes,No,62,Yes,Yes,No,No,No,One year,No,Electronic check,77.56,No,4809.45
C04555,Female,0,Yes,No,37,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.55,No,1485.18
C04556,Male,0,No,No,51,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.73,No,1323.87
C04557,Female,1,Yes,No,45,Yes,No phone service,No,No internet service,Yes,Two year,Yes,Mailed check,98.41,No,4471.55
C04558,Female,1,Yes,No,8,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Electronic check,101.67,No,838.97
C04559,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Month-to-month,No,Credit card,43.39,Yes,2175.82
C04560,Male,0,No,Yes,65,No,No,DSL,No,No,Month-to-month,No,Mailed check,101.42,No,6593.93
C04561,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,49.61,Yes,1863.17
C04562,Male,1,Yes,Yes,26,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,100.01,Yes,2602.89
C04563,Male,0,Yes,No,19,Yes,No phone service,DSL,No,Yes,Two year,Yes,Mailed check,24.94,No,488.06
C04564,Female,0,Yes,No,61,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,52.82,No,3233.51
C04565,Female,0,Yes,Yes,15,No,No,DSL,No,Yes,One year,Yes,Mailed check,95.81,No,1451.26
C04566,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,47.17,No,615.08
C04567,Male,0,No,No,19,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,22.07,No,433.25
C04568,Female,0,No,No,23,No,No phone service,No,No internet service,No,Two year,Yes,Mailed check,33.18,No,771.36
C04569,Male,0,No,No,49,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,115.13,No,5688.94
C04570,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,78.62,No,502.98
C04571,Female,0,Yes,No,28,Yes,No phone service,No,Yes,Yes,Month-to-month,No,Credit card,35.87,Yes,1018.69
C04572,Male,0,Yes,No,4,Yes,No phone service,No,Yes,No,Two year,No,Credit card,83.42,No,366.64
C04573,Male,0,Yes,No,34,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,80.95,Yes,2791.73
C04574,Male,1,Yes,Yes,64,Yes,No phone service,No,No,Yes,Two year,Yes,Electronic check,59.19,No,3789.0
C04575,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,85.34,No,5900.21
C04576,Male,0,Yes,No,6,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Credit card,29.29,Yes,204.28
C04577,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,50.46,Yes,2195.32
C04578,Female,0,Yes,Yes,71,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,21.8,No,1568.86
C04579,Female,0,Yes,No,12,Yes,No phone service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,110.36,No,1325.86
C04580,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer,108.19,No,4050.58
C04581,Female,0,Yes,No,12,Yes,No phone service,No,No,No,One year,Yes,Bank transfer,38.6,No,498.95
C04582,Male,1,No,No,53,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,89.47,No,4791.67
C04583,Female,1,Yes,No,43,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card,100.12,Yes,4348.9
